,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
15,A local level set method based on a finite element method for unstructured meshes,16,0.301148206,"[(3, 0.01887054), (4, 0.02169039), (6, 0.23476425), (13, 0.1737612), (16, 0.3011482), (30, 0.036620483), (35, 0.035584252), (36, 0.16187057)]"
16,Radiation imaging with a rotational modulation collimator (RMC) coupled to a Cs2LiYCl6:Ce (CLYC) detector,26,0.379693955,"[(1, 0.03840929), (4, 0.041850977), (6, 0.030529879), (11, 0.020508742), (13, 0.07284683), (18, 0.046255134), (22, 0.11771914), (26, 0.37969396), (29, 0.019990932), (32, 0.065490395), (34, 0.038707484), (35, 0.11452564)]"
17,Lightweight sensor authentication scheme for energy efficiency in ubiquitous computing environments,25,0.403773963,"[(1, 0.022906018), (10, 0.03500068), (19, 0.35706007), (20, 0.059855297), (21, 0.01121733), (22, 0.014423979), (25, 0.40377396), (34, 0.012222806), (36, 0.07492697)]"
18,End-effector path planning and collision avoidance for robot-assisted surgery,7,0.245302096,"[(4, 0.043886103), (6, 0.1623951), (7, 0.2453021), (11, 0.14022656), (13, 0.049576633), (23, 0.16030799), (25, 0.16597909), (28, 0.022685342)]"
19,Transaction security investments in online marketplaces: An analytical examination of financial liabilities,28,0.280399412,"[(2, 0.044095192), (6, 0.12069761), (19, 0.2327597), (24, 0.040367384), (25, 0.20507027), (28, 0.2803994), (32, 0.013196295), (34, 0.01286313), (39, 0.040859822)]"
20,Transformation of SAC (Sn3.0Ag0.5Cu) nanoparticles into bulk material during melting process with large melting-point depression,27,0.205666468,"[(5, 0.027119316), (6, 0.18098055), (12, 0.10925305), (17, 0.06557813), (18, 0.024954667), (27, 0.20566647), (30, 0.07689949), (35, 0.050611746), (38, 0.062115703), (39, 0.18707812)]"
21,User Experience and Quality-of-Service in Internet of Things: Practice and Trends,25,0.374121428,"[(1, 0.170832), (12, 0.17081694), (25, 0.37412143), (32, 0.13422383)]"
22,Sparse conditional copula models for structured output regression,39,0.601824641,"[(5, 0.049977016), (22, 0.25259826), (32, 0.029660279), (36, 0.048072852), (39, 0.60182464)]"
23,A hybrid classification algorithm by subspace partitioning through semi-supervised decision tree,26,0.261110157,"[(7, 0.10428967), (10, 0.098147325), (13, 0.060088858), (19, 0.09152679), (20, 0.12239606), (22, 0.019031513), (26, 0.26111016), (33, 0.08460377), (34, 0.017456595), (36, 0.13147502)]"
24,A bidirectional neural interface CMOS analog front-end IC with embedded isolation switch for implantable devices,32,0.488370061,"[(0, 0.01288794), (1, 0.012600603), (10, 0.013994083), (11, 0.17301211), (12, 0.03588074), (13, 0.024447279), (16, 0.013056274), (22, 0.030090215), (32, 0.48837006), (34, 0.04437409), (36, 0.029402545), (38, 0.11312933)]"
25,Sequential detection of copper(II) and cyanide by a simple colorimetric chemosensor,2,0.945328951,"[(2, 0.94532895), (18, 0.028990047)]"
26,Guest Editorial: Technologies and Applications for Interactive NUX/NUI,32,0.256290376,"[(19, 0.25628132), (32, 0.25629038), (33, 0.25612906)]"
27,Efficiency optimization using reconfigurable resonators for MR-WPT in laptop computers,34,0.455432594,"[(4, 0.018413188), (11, 0.046011828), (15, 0.05594312), (16, 0.021560319), (17, 0.02494288), (19, 0.14008841), (20, 0.025500633), (33, 0.03819115), (34, 0.4554326), (36, 0.14555877), (38, 0.018938506)]"
28,Seasonal and storm-driven changes in chemical composition of dissolved organic matter: a case study of a reservoir and its forested tributaries,10,0.173939899,"[(2, 0.120485894), (3, 0.042945), (10, 0.1739399), (12, 0.028791847), (13, 0.1547319), (20, 0.04037128), (21, 0.09747889), (28, 0.017366836), (33, 0.03942885), (36, 0.12602846), (39, 0.15037315)]"
29,The public value of contaminated soil remediation in Janghang copper smelter of Korea,24,0.655962229,"[(2, 0.11497008), (9, 0.108772516), (24, 0.6559622), (28, 0.042777397), (29, 0.06885224)]"
30,The relationship between parental bonding and peer victimization: examining child stress and hopelessness as mediators,1,0.403325111,"[(1, 0.4033251), (6, 0.15349485), (8, 0.026974801), (13, 0.06574592), (17, 0.14219794), (20, 0.05958834), (28, 0.12695386)]"
31,"Evaluation of anti-microbial activities of ZnO, citric acid and a mixture of both against Propionibacterium acnes",8,0.329238862,"[(5, 0.012809456), (8, 0.32923886), (12, 0.06097537), (26, 0.11800946), (29, 0.035388414), (30, 0.21208988), (35, 0.14840119), (36, 0.056446016), (39, 0.017931454)]"
32,An isolated bridgeless AC-DC PFC converter using a LC resonant voltage doubler rectifier,11,0.894215345,"[(11, 0.89421535), (28, 0.09328361)]"
33,Analyzing User Experience Design of Mobile Hospital Applications Using the Evaluation Grid Method,19,0.315744281,"[(1, 0.1046325), (10, 0.10835217), (11, 0.10322255), (13, 0.10378071), (19, 0.31574428), (32, 0.1871863), (36, 0.055923797)]"
34,Efficient Resource Management Scheme for Storage Processing in Cloud Infrastructure with Internet of Things,19,0.367155492,"[(1, 0.022913815), (3, 0.03223311), (6, 0.060985625), (7, 0.011519226), (19, 0.3671555), (23, 0.01158635), (25, 0.2884006), (28, 0.014129666), (34, 0.020034518), (36, 0.110737056), (37, 0.052155267)]"
35,All-in-focus and multi-focus color image reconstruction from a database of color and depth image pairs,20,0.344056427,"[(11, 0.027377257), (13, 0.20028685), (19, 0.0911021), (20, 0.34405643), (22, 0.06360031), (32, 0.21464266), (39, 0.03721523)]"
36,An effective locking scheme of smart multimedia devices with convenience and enhanced security,36,0.568510175,"[(10, 0.01414122), (13, 0.046843782), (19, 0.05265912), (25, 0.22822802), (28, 0.040233377), (32, 0.03249476), (36, 0.5685102)]"
37,18 GHz 2×2 analog LoS MIMO test-bed system with fully controlled ICM,36,0.277642578,"[(4, 0.16967754), (5, 0.02535934), (10, 0.07306059), (11, 0.20436822), (25, 0.08050736), (27, 0.024813421), (31, 0.02536832), (32, 0.100293), (36, 0.27764258)]"
38,ML symbol detection for MIMO systems in the presence of channel estimation errors,36,0.96316725,"[(10, 0.01571689), (36, 0.9631672)]"
39,Study of tendon-based haptic mechanism for underwater manipulator,11,0.226923361,"[(4, 0.17750691), (7, 0.13883851), (11, 0.22692336), (14, 0.13152948), (23, 0.20018849), (32, 0.088052265)]"
40,Analysis of MR-WPT using planar textile resonators for wearable applications,34,0.350354254,"[(1, 0.15233816), (11, 0.052261323), (15, 0.018040815), (17, 0.11193021), (22, 0.020353442), (26, 0.020811606), (31, 0.042634252), (34, 0.35035425), (35, 0.21171427)]"
41,Optimal composition of the network topology for the ethernet train backbone,36,0.483265787,"[(1, 0.034942757), (20, 0.035808325), (21, 0.07004377), (22, 0.24228147), (23, 0.1043385), (36, 0.48326582)]"
42,Effective Polysulfide Rejection by Dipole-Aligned BaTiO3 Coated Separator in Lithium?Sulfur Batteries,27,0.445951551,"[(0, 0.040996313), (9, 0.019880928), (12, 0.0715467), (13, 0.14087272), (21, 0.016431432), (23, 0.048571184), (27, 0.44595155), (28, 0.038182613), (29, 0.034579977), (31, 0.03365661), (39, 0.09275932)]"
43,On the asymptotic distribution of cranks and ranks of cubic partitions,20,0.808358371,"[(6, 0.09815075), (20, 0.8083584), (37, 0.02281284), (39, 0.049739197)]"
44,Bimetallic Nickel/Ruthenium Catalysts Synthesized by Atomic Layer Deposition for Low-Temperature Direct Methanol Solid Oxide Fuel Cells,27,0.350266248,"[(5, 0.01943565), (6, 0.022862945), (16, 0.18900973), (27, 0.35026625), (31, 0.019442294), (38, 0.23484945), (39, 0.13715757)]"
45,Ultrafast Lithium Storage Using Antimony-Doped Tin Oxide Nanoparticles Sandwiched between Carbon Nanofibers and a Carbon Skin,27,0.68654865,"[(0, 0.012927696), (1, 0.012347929), (3, 0.012360033), (19, 0.06655188), (25, 0.024452917), (26, 0.02715088), (27, 0.68654865), (36, 0.025786452), (38, 0.105378345), (39, 0.017454637)]"
46,"Low-Power, Self-Rectifying, and Forming-Free Memristor with an Asymmetric Programing Voltage for a High-Density Crossbar Application",22,0.316249579,"[(1, 0.11343328), (5, 0.12135007), (12, 0.07003459), (13, 0.06262716), (14, 0.021663196), (16, 0.09270933), (22, 0.31624958), (23, 0.06296864), (26, 0.054638665), (38, 0.06961438)]"
47,Transfer Printed Flexible and Stretchable Thin Film Solar Cells Using a Water-Soluble Sacrificial Layer,38,0.533907354,"[(0, 0.09343112), (12, 0.051652137), (19, 0.07911981), (20, 0.05740123), (29, 0.084419996), (35, 0.09156116), (38, 0.53390735)]"
48,Investigation into thread rolling characteristics of subminiature screws according to thread shapes,5,0.227347732,"[(4, 0.03953308), (5, 0.22734775), (7, 0.14353949), (12, 0.15660661), (15, 0.070518), (21, 0.040231463), (26, 0.17199291), (31, 0.023780951), (35, 0.108824864)]"
49,2048-point FFT processing based on twiddle factor reduction and dynamic data scaling,32,0.478277534,"[(10, 0.124767125), (20, 0.07785684), (24, 0.03940773), (30, 0.17820786), (32, 0.4782775), (39, 0.06878078)]"
50,A digital hearing aid SoC based on AHB-lite bus matrix,32,0.224501476,"[(11, 0.16774878), (13, 0.13324524), (22, 0.033240367), (25, 0.22127366), (28, 0.05950892), (32, 0.22450148), (35, 0.1362083)]"
51,2048-point fast Fourier transform processing based on twiddle factor reduction and dynamic data scaling,32,0.43944186,"[(10, 0.11792032), (13, 0.06309179), (20, 0.07229064), (24, 0.036590267), (30, 0.2402994), (32, 0.43944186)]"
52,Low power wireless SoC platform for wearable IoT applications,32,0.385697097,"[(1, 0.073787555), (4, 0.052765038), (25, 0.14416127), (32, 0.3856971), (35, 0.06853872), (36, 0.05824891), (39, 0.1966755)]"
53,Deposition strength of specimens manufactured using fused deposition modeling type 3D printer,29,0.295562625,"[(0, 0.026095623), (5, 0.018927615), (12, 0.14195895), (14, 0.09803048), (20, 0.016983654), (22, 0.04802283), (28, 0.016982319), (29, 0.29556262), (35, 0.039762992), (38, 0.28537434)]"
54,Orientation of two dimensional fillers and surface appearance in an injection molded article,39,0.520226359,"[(12, 0.14671786), (24, 0.043222003), (26, 0.016091965), (35, 0.2602745), (39, 0.52022636)]"
55,Effective Field Theory approach to heavy quark fragmentation,6,0.67768234,"[(6, 0.67768234), (10, 0.27480948), (24, 0.02648132)]"
56,Role of network geometry on fluid displacement in microfluidic color-changing windows,30,0.385437131,"[(3, 0.041114014), (5, 0.0894029), (10, 0.016897965), (20, 0.13659818), (22, 0.030995809), (25, 0.06545433), (27, 0.058128763), (29, 0.023401402), (30, 0.38543713), (31, 0.1375658)]"
57,Fast Outlier Detection Using a Grid-Based Algorithm,36,0.250685334,"[(11, 0.09984696), (15, 0.22072676), (19, 0.101146236), (24, 0.053109914), (28, 0.045642424), (33, 0.02476865), (35, 0.16823164), (36, 0.25068533), (38, 0.020935206)]"
58,Connecting ethnography to the business of innovation,6,0.353964895,"[(6, 0.3539649), (12, 0.06776673), (16, 0.06048662), (24, 0.08667773), (26, 0.07167779), (28, 0.058987707), (33, 0.060303327), (39, 0.19306256)]"
59,"Protective effects of TES trioleate, an inhibitor of phospholipase A2, on reactive oxygen species and UVA-induced cell damage",36,0.399910092,"[(8, 0.3617281), (9, 0.03355845), (29, 0.011836775), (34, 0.05452168), (36, 0.3999101), (38, 0.054901708), (39, 0.05303147)]"
60,"A survey on cloud computing security: Issues, threats, and solutions",25,0.367257833,"[(3, 0.12937939), (13, 0.080986634), (16, 0.026688233), (19, 0.29288888), (22, 0.022643445), (25, 0.36725783), (28, 0.024675041), (32, 0.03845416)]"
61,Design of secure authentication scheme between devices based on zero-knowledge proofs in home automation service environments,25,0.816189408,"[(6, 0.05483969), (16, 0.04319941), (19, 0.035219073), (25, 0.8161894), (28, 0.021952098), (34, 0.019555308)]"
62,The role of transportation sectors in the Korean national economy: An input-output analysis,19,0.339749515,"[(2, 0.02815846), (3, 0.2015751), (13, 0.027746914), (14, 0.14147042), (19, 0.33974952), (23, 0.013099234), (24, 0.041169856), (28, 0.03525343), (31, 0.07492338), (34, 0.012215079), (36, 0.07600614)]"
63,A refinement of the yield surface of a pressure-dependent and elastic-perfectly plastic constitutive model for a particulate compact by considering specimen barreling in triaxial testing,5,0.282162875,"[(3, 0.016639154), (5, 0.28216287), (10, 0.18509546), (14, 0.18456227), (15, 0.13114096), (20, 0.038677543), (21, 0.0737792), (26, 0.040018592), (32, 0.032724004)]"
64,A dual chemosensor: Colorimetric detection of Co2+ and fluorometric detection of Zn2+,2,0.981602311,"[(2, 0.9816023)]"
65,Cu2O quantum dots emitting visible light grown by atomic layer deposition,38,0.383878648,"[(0, 0.0328843), (10, 0.03310831), (12, 0.0677568), (17, 0.16322848), (20, 0.04354948), (26, 0.21050712), (31, 0.0368605), (33, 0.01876937), (38, 0.38387865)]"
66,H2 and CO2 uptake for hydrogen titanate (H2Ti3O7) nanotubes and nanorods at ambient temperature and pressure,39,0.493032545,"[(0, 0.031874504), (1, 0.013030008), (2, 0.016344393), (7, 0.012962788), (9, 0.012830958), (16, 0.17614678), (18, 0.01856741), (22, 0.01358155), (27, 0.056606513), (28, 0.031447876), (30, 0.042001095), (34, 0.023728738), (36, 0.04961237), (39, 0.49303257)]"
67,"Rapid, low-cost fabrication of circular microchannels by air expansion into partially cured polymer",30,0.337261528,"[(7, 0.017482195), (10, 0.01831004), (15, 0.0768822), (17, 0.07244688), (18, 0.040476557), (28, 0.04001812), (29, 0.17118326), (30, 0.33726153), (35, 0.17618929), (36, 0.038026664)]"
68,Abnormal event detection in crowded scenes based on deep learning,13,0.158952251,"[(6, 0.067771085), (7, 0.018238666), (10, 0.018836966), (13, 0.15895225), (15, 0.09568779), (19, 0.067423746), (20, 0.113373674), (23, 0.016769992), (27, 0.12780127), (31, 0.11861901), (32, 0.15151767), (33, 0.033713106)]"
69,The protocol design and New approach for SCADA security enhancement during sensors broadcasting system,25,0.358070225,"[(1, 0.018082982), (11, 0.019113582), (15, 0.18799423), (19, 0.18772958), (21, 0.09432353), (25, 0.35807022), (36, 0.120457)]"
70,The disclosure of evaporating digital trails respecting the combinations of Gmail and IE for pervasive multimedia,19,0.317697406,"[(6, 0.10350735), (10, 0.012983929), (13, 0.017952412), (19, 0.3176974), (25, 0.22980322), (28, 0.057501465), (33, 0.04437168), (34, 0.015247689), (36, 0.14622058), (37, 0.029232485), (39, 0.015116602)]"
71,Public acceptability of introducing a biogas mandate in Korea: A contingent valuation study,24,0.621376157,"[(2, 0.13083711), (21, 0.01354309), (24, 0.62137616), (28, 0.20915182), (29, 0.013572107)]"
72,Isolated Mesoporous Microstructures Prepared by Stress Localization-Induced Crack Manipulation,10,0.24087736,"[(3, 0.028789235), (5, 0.050653007), (6, 0.094637975), (10, 0.24087738), (11, 0.019330448), (13, 0.056307398), (15, 0.04468061), (18, 0.0139033655), (27, 0.20431478), (29, 0.08511704), (35, 0.07967173), (39, 0.07307226)]"
73,Collision chain mitigation and hidden device-aware grouping in large-scale IEEE 802.11ah networks,36,0.359393686,"[(3, 0.04401097), (8, 0.11580461), (10, 0.01528125), (13, 0.04406129), (21, 0.17713232), (23, 0.19164288), (25, 0.027269779), (26, 0.016062751), (36, 0.3593937)]"
74,An EtherCAT-based real-time motion control system in mobile robot application,7,0.272298813,"[(1, 0.019188548), (3, 0.01898364), (6, 0.05541612), (7, 0.2722988), (14, 0.14535886), (19, 0.122595474), (22, 0.21542068), (23, 0.039291468), (25, 0.02202875), (32, 0.01997253), (36, 0.056015592)]"
75,A 3D simulation for social human-robot interaction with ontology-based robot knowledge,19,0.499359071,"[(6, 0.030312492), (7, 0.3006583), (19, 0.4993591), (25, 0.05494941), (31, 0.08898148)]"
76,Preliminary results of 3D underwater localization using electromagnetic wave attenuation,4,0.701298654,"[(4, 0.70129865), (7, 0.034745727), (13, 0.059712943), (19, 0.056983653), (24, 0.02138568), (33, 0.015469002), (36, 0.07549824), (38, 0.022964071)]"
77,Biologically templated assembly of hybrid semiconducting nanomesh for high performance field effect transistors and sensors,16,0.190265313,"[(2, 0.027135758), (3, 0.020098882), (8, 0.032811154), (13, 0.024726769), (16, 0.19026531), (19, 0.12461011), (22, 0.079973966), (27, 0.17238705), (34, 0.10646246), (38, 0.045969054), (39, 0.16133645)]"
78,Development of biofuel cell adopting multiple poly(diallyldimethylammonium chloride) layers immobilized on carbon nanotube as powerful catalyst,21,0.860167861,"[(13, 0.010722786), (17, 0.027535114), (21, 0.8601679), (27, 0.04840506), (33, 0.021113342), (38, 0.0111438725), (39, 0.012741413)]"
79,An improved method for estimating antenna correlation coefficient of lossy MIMO arrays,4,0.545223713,"[(0, 0.036965605), (4, 0.5452237), (11, 0.07274019), (15, 0.15267177), (16, 0.0679963), (18, 0.016665382), (19, 0.04556144), (26, 0.030091198), (34, 0.019777127)]"
80,Wearable and implantable magnetic resonant wireless power transfer,34,0.387783438,"[(1, 0.1068619), (11, 0.06933276), (13, 0.063016735), (17, 0.09048923), (18, 0.023253221), (20, 0.024080323), (27, 0.031979833), (34, 0.38778344), (36, 0.08068902), (37, 0.08633438), (38, 0.026103603)]"
81,Transparent electrode resonators for MR-WPT,34,0.379113793,"[(6, 0.0374989), (11, 0.06677736), (17, 0.17284416), (27, 0.06388534), (31, 0.22279766), (33, 0.041803975), (34, 0.3791138)]"
82,Mode of Action of a Designed Antimicrobial Peptide: High Potency against Cryptococcus neoformans,8,0.244088963,"[(1, 0.016108006), (2, 0.07208704), (3, 0.025308955), (8, 0.24408895), (9, 0.0445146), (10, 0.014559417), (19, 0.024340339), (21, 0.13461535), (26, 0.099293165), (27, 0.045962766), (28, 0.022574816), (32, 0.04325421), (39, 0.20335728)]"
83,Well-dispersed iron nanoparticles exposed within nitrogen-doped mesoporous carbon nanofibers by hydrogen-activation for oxygen-reduction reaction,27,0.543519557,"[(16, 0.03288961), (17, 0.14250644), (27, 0.54351956), (39, 0.26892126)]"
84,Location based authentication scheme using BLE for high performance digital content management system,25,0.272408217,"[(1, 0.024483608), (7, 0.014288395), (10, 0.10247473), (13, 0.25835142), (19, 0.11073837), (20, 0.026293943), (23, 0.016749682), (25, 0.27240822), (28, 0.08089421), (32, 0.06583411), (34, 0.018745294)]"
85,k-Cliques mining in dynamic social networks based on triadic formal concept analysis,19,0.498229355,"[(6, 0.049785208), (13, 0.05391772), (19, 0.49822932), (20, 0.100530475), (25, 0.09444082), (35, 0.12568302), (36, 0.06509545)]"
86,Laser-assisted fabrication of single-layer flexible touch sensor,36,0.33835566,"[(1, 0.024838878), (16, 0.024130838), (18, 0.025663013), (20, 0.05138575), (29, 0.049118996), (31, 0.16179772), (35, 0.27565616), (36, 0.33835566), (38, 0.03013844)]"
87,Monte Carlo simulation of rotational modulation collimator (RMC) patterns for the gamma-ray/neutron dual-particle imager,26,0.331381857,"[(2, 0.018341998), (8, 0.04249346), (13, 0.07636914), (18, 0.15853842), (22, 0.112442024), (25, 0.1129753), (26, 0.33138186), (34, 0.067924984), (35, 0.06432676)]"
88,Influence of cation part of ionic liquids on silver particle structure,27,0.584598064,"[(1, 0.03015488), (5, 0.052065223), (14, 0.027086062), (21, 0.08663207), (27, 0.58459806), (33, 0.04429885), (35, 0.1508922)]"
89,keV sterile neutrino dark matter and low scale leptogenesis,32,0.419437677,"[(1, 0.019857982), (13, 0.11115268), (22, 0.059813462), (24, 0.032546677), (26, 0.031059425), (27, 0.11437848), (29, 0.033494286), (30, 0.03473213), (31, 0.09048555), (32, 0.41943768), (37, 0.03106499)]"
90,A study on construction method of general evaluation system of STEAM education program,13,0.391678452,"[(1, 0.045926835), (6, 0.2731537), (13, 0.39167845), (21, 0.07445489), (26, 0.17831118)]"
91,Plastic influence functions for calculating J-integral of complex-cracks in pipe,10,0.850635171,"[(5, 0.09150114), (10, 0.8506352), (13, 0.043846916)]"
92,Electromechanical reliability of a flexible metal-grid transparent electrode prepared by electrohydrodynamic (EHD) jet printing,35,0.466391355,"[(5, 0.07045218), (6, 0.06253185), (11, 0.10395532), (12, 0.037362672), (27, 0.11543888), (31, 0.091240555), (34, 0.04514951), (35, 0.46639135)]"
93,Geometric calibration and validation of Kompsat-3A AEISS-A camera,35,0.365336269,"[(4, 0.14653979), (10, 0.20186302), (16, 0.038230628), (19, 0.040014178), (20, 0.07120226), (35, 0.36533627), (38, 0.11761528)]"
94,Capacitance-voltage (C-V) characteristics of Cu/n-type InP schottky diodes,38,0.576671422,"[(12, 0.0853514), (14, 0.060110755), (17, 0.034483593), (20, 0.04830404), (27, 0.03676551), (31, 0.021038463), (32, 0.016507342), (34, 0.032990623), (38, 0.5766714), (39, 0.07567428)]"
95,Crack-tip constraints of through-wall cracked pipes and its similarity to curved wide plates,10,0.633765638,"[(5, 0.14995892), (10, 0.63376564), (12, 0.012252627), (14, 0.027170064), (22, 0.062494308), (23, 0.055776402), (26, 0.022247674), (38, 0.027540084)]"
96,A new levelling process using skew-arranged roll sets for the doubly-curved plate,23,0.303458244,"[(5, 0.23127018), (6, 0.05257007), (10, 0.099453844), (23, 0.30345824), (29, 0.01803129), (35, 0.28030226)]"
97,Microwave-assisted synthesis of Li4Ti5O12 from TiO(OH)2 and its application for hybrid capacitors,27,0.369170398,"[(4, 0.066304915), (11, 0.05281307), (12, 0.07659907), (18, 0.010129066), (27, 0.3691704), (30, 0.09309707), (39, 0.3163843)]"
98,Highly durable solution-based Indium-Tin-Oxide (ITO) nanoparticles layer against heat treatment at extremely high temperature,38,0.340982914,"[(12, 0.026951281), (16, 0.046693616), (20, 0.03347885), (21, 0.022691008), (27, 0.2614042), (30, 0.14310381), (31, 0.1115757), (38, 0.3409829)]"
99,Enhanced cycling properties of carbon-coated SnO2-Co3O4 composite nanowires for lithium-ion batteries,27,0.873864591,"[(15, 0.015214047), (27, 0.8738646), (38, 0.09731722)]"
100,Improved methanol electro-oxidation of Pt electrocatalysts on porous carbon nanofiber-ruthenium core-shell supports,27,0.39619717,"[(0, 0.11285742), (6, 0.08598681), (15, 0.01119511), (16, 0.28790006), (27, 0.39619717), (35, 0.011182219), (38, 0.045845035), (39, 0.040230714)]"
101,Immobilization of glucose oxidase using branched polyethyleneimines of various molecular weights for glucose based biofuel cell,21,0.733876884,"[(1, 0.11875912), (8, 0.10593103), (21, 0.7338769), (27, 0.024765074)]"
102,Microstructure-controlled synthesis of nickel oxide nanowires by thermal oxidation of nickel nanowires,27,0.420412481,"[(5, 0.07487659), (11, 0.01661872), (13, 0.1683849), (27, 0.42041248), (36, 0.017534912), (38, 0.04901163), (39, 0.23940557)]"
103,Multi-facet 3D scanner based on stripe laser light image,35,0.366040021,"[(7, 0.016196795), (10, 0.04330513), (11, 0.017814517), (13, 0.049406826), (15, 0.027837565), (16, 0.017762318), (19, 0.07979197), (20, 0.09262099), (29, 0.0944743), (31, 0.063216574), (32, 0.12059115), (35, 0.36604002)]"
104,Seamless video switching system for service compatible 3DTV broadcasting,15,0.188435659,"[(1, 0.019583149), (4, 0.073723674), (11, 0.18473817), (15, 0.18843566), (16, 0.049831286), (19, 0.17192239), (22, 0.049301337), (32, 0.18557921), (37, 0.062252913)]"
105,Iterative robust MMSE receiver for STBC under channel information errors,36,0.302809656,"[(10, 0.10795485), (11, 0.021026447), (15, 0.095010035), (16, 0.0999426), (18, 0.029845204), (20, 0.06326474), (22, 0.14691842), (29, 0.03203368), (32, 0.090477005), (36, 0.30280966)]"
106,Outlier detection approach based on local outlier factor for datasets with mixed attributes,35,0.563148141,"[(6, 0.15336971), (13, 0.14782079), (28, 0.111328796), (35, 0.56314814)]"
107,Determination of tunnel support pressure under the pile tip using upper and lower bounds with a superimposed approach,9,0.513151526,"[(5, 0.30489808), (9, 0.5131515), (10, 0.04647646), (14, 0.106217146), (38, 0.015582337)]"
108,Single-Stage Bridgeless AC-DC PFC Converter Using a Lossless Passive Snubber and Valley Switching,11,0.941153049,"[(11, 0.94115305), (22, 0.026047116), (28, 0.011678345), (29, 0.011229968)]"
109,A colorimetric F? chemosensor with high selectivity: experimental and theoretical studies,2,0.839112997,"[(2, 0.839113), (6, 0.051896647), (21, 0.023693768), (36, 0.0665389)]"
110,Hydrazine vapor-based rapid and low temperature post-processing for inkjet printed conductive copper patterns,35,0.387226373,"[(2, 0.13419266), (6, 0.05614451), (12, 0.03430449), (13, 0.12511648), (16, 0.03531263), (29, 0.052084457), (35, 0.38722637), (38, 0.10888826), (39, 0.05533066)]"
111,Guest Editorial: Automated Big Data Analysis for Social Multimedia Network Environments,19,0.205043197,"[(15, 0.20502126), (19, 0.2050432), (33, 0.20486969), (36, 0.20502198)]"
